epoch_id,delta_mean,peak_amplitude,delta_variance,auc_difference,abs_auc_activation,kurtosis_activation,extrema_abs_slope,extrema_line_length,power_epoch,power_ic_left,power_ic_right,ic_left_delta_mean,ic_left_peak_amplitude,ic_left_delta_variance,ic_left_auc_difference,ic_left_abs_auc_activation,ic_left_kurtosis_activation,ic_left_extrema_abs_slope,ic_left_extrema_line_length,ic_right_delta_mean,ic_right_peak_amplitude,ic_right_delta_variance,ic_right_auc_difference,ic_right_abs_auc_activation,ic_right_kurtosis_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length,condition,is_control
Left_020,3.427884441048338e-06,8.85218233198582e-06,2.966706552101269e-11,-1.5753994391995463e-05,1.551157400957446e-05,-1.2525591469696213,3.295452016106384e-07,51.00000000000277,2.6801498108162656e-11,2.5768651044998316,0.6323578627673324,0.8265605275437632,4.989497085552872,2.5973968639655878,10.154522402203574,9.475075401188425,-0.2578078094966969,0.19690224656436797,34.65283093595128,0.31197753997120364,0.8785400534622961,0.31226503695723584,-7.411627813136205,7.7640432371678605,1.1022444124033983,0.08212629441069488,48.16160144607204,Left,False
Left_021,2.946528160332895e-06,8.631007425461256e-06,1.5258316792956665e-11,3.87189858189067e-05,3.8513566372961844e-05,-0.9190334747247406,4.180146430115111e-07,34.00000000000297,1.9079297855584946e-11,2.4822389743890017,0.8151608737486751,0.9496983804558823,4.720687112999376,2.6404789490282345,10.128599491659852,9.366325551663246,-0.46455175187256614,0.1437015066149533,45.46225356360923,0.41713588367814153,1.2471169457429312,0.5923096033882895,-6.181076670765185,6.300664260834385,-0.3913187812363339,0.08717626539073693,41.155498998274915,Left,False
Left_022,2.817029243352551e-06,8.957607222995021e-06,9.074751795877764e-12,4.664330921614792e-05,4.663338378960598e-05,-1.0403365482930929,2.5425556325845585e-07,40.00000000000129,1.4506559077441165e-11,6.384098336990556,0.8119190383797409,1.4099665458607094,6.378713847986267,4.603059981518245,27.419958745691655,26.628099405062596,-1.0252823084530138,0.1887761162443024,40.7064893512429,0.35458615899717916,0.4463443968485093,-0.09269461251229805,-12.017476006382962,12.381379355164004,-0.8354870177305793,0.027769100534978854,70.02698410204567,Left,False
Left_023,1.9064683849058219e-06,6.428002855230688e-06,3.3171294794354177e-12,3.4526564977350705e-05,3.4591418930433314e-05,-0.3692014595389854,1.9313839908746858e-07,33.00000000000062,6.639579487086512e-12,1.7272945612391664,0.9612231163527462,0.8494397078532454,3.140481831733922,1.577858519030238,10.431578726750859,9.854889163533688,-1.193796175578301,0.09249536412374708,49.209160703215694,0.33320420704323483,0.667157886522341,0.28368109729701646,-10.800300000406029,11.058446057691524,-0.31959972214533305,0.08773846272980057,35.13445739379905,Left,False
Left_024,2.582189216249106e-06,4.021090632094999e-06,1.25707217901683e-11,-2.8110760053477523e-05,2.778921250168465e-05,-1.0875516277419988,2.5649451658576353e-07,48.00000000000158,1.349390271444149e-11,1.960782517740751,0.2959233571618714,0.7292787742258373,2.1224480903472496,1.893223802631296,-6.513660482694867,7.303379194738875,-0.5540010098546349,0.12244231106312896,46.34353595641385,0.2300761177524064,1.104689654271485,0.2963477747083372,-1.3108266420583634,1.767194795640465,0.17814540821083158,0.042869449700336695,62.056945329870146,Left,False
Left_025,2.446167343889411e-06,9.106094337756301e-06,4.55382227726699e-12,6.907984982489538e-05,6.784981532397306e-05,-1.466316417604117,1.2480279439247328e-07,78.00000000000061,2.5745968844059256e-11,2.647236523149773,0.5056045018543048,1.0375373210499172,4.519227305119511,2.063183543767017,17.297288146871512,16.38875394578068,-0.9592484012645959,0.11293875659418183,49.31151129037962,0.2332795600407524,1.7168019223196953,0.3165493085580887,2.777681414889769,2.3291232978244243,-0.8584708468342814,0.10755762406546261,27.155727579620635,Left,False
Left_026,1.5261217419957743e-06,6.800966714294593e-06,5.553092432329717e-12,2.726409606687254e-05,2.6939080916725012e-05,-0.8407203985390352,1.0543859579915029e-07,75.00000000000041,7.203061851014374e-12,2.6194674260506243,0.455758971578666,0.30403686080845715,4.102716423090768,0.7466427535459266,15.120708309652171,14.417833450743064,-0.8375652693423872,0.09433914883846764,52.2308841779425,0.2814673717303118,0.7978436485369754,0.1392001186721373,-7.390628850708374,7.823999103026958,-0.49179329301935537,0.029670996324435785,79.03476688667351,Left,False
Left_027,1.871838258792332e-06,8.796665749182593e-06,1.566776487691838e-11,4.08904067890744e-06,4.4443567329732725e-06,-1.0164239392832666,3.764155308384279e-07,39.000000000002764,1.674950751777649e-11,3.337238331892916,0.9947601491011646,1.4216389733223807,4.3088453553585175,3.721582493811243,11.092340848996688,10.493430850252404,-1.3491942020948111,0.1159730211994372,58.388739761169404,0.6083791584262705,0.3694479744779939,0.4479017264442564,-12.401565011808437,12.79670215960672,0.40073685629442135,0.07824262980302792,38.11613879667122,Left,False
Right_000,2.1384619233209857e-07,6.760740256473973e-06,-8.989758629718679e-12,5.478508282748061e-05,5.4018022361897073e-05,-1.3019162709174272,1.301876963799625e-07,54.00000000000046,1.7634842933691938e-11,0.322341913720502,1.8389521115975687,-0.1275444697566912,0.7561288217914194,-0.1870393892677844,-3.048728168632817,3.78507627147232,-0.9431594665301288,0.04324514161932747,42.039254643377824,0.8281478051237738,3.5980818123401592,1.8898158117531567,8.562529369816932,8.196166065761743,-1.0323240656387236,0.11989835221636332,43.307972844314754,Right,False
Right_001,1.3987124020416856e-06,1.1688316582965973e-06,4.5239369831611324e-12,-2.2529245577519238e-05,2.2556399161784913e-05,-1.0645717542401067,9.994653622770697e-08,67.00000000000033,5.535320254770997e-12,0.3886620113911021,1.3287432847416765,0.09189782631018534,1.0832802753445165,0.08464196233625171,-4.910672469647343,5.75472421998046,-0.56027027926846,0.14217556840589807,17.17095847239446,0.6614721372669683,1.8410990018487057,1.288795404277129,-5.223096326189055,5.4665709603319605,-0.8949514989827279,0.08816071574193285,55.21332486995683,Right,False
Right_002,1.8352086060559231e-06,6.339757035082332e-06,1.3426938746217427e-11,-3.850654927689451e-06,4.0381450121589455e-06,-1.2462697902322675,2.3302888805188877e-07,55.00000000000149,1.3849938364628905e-11,0.364901990421594,0.8896263542858052,0.020589364693749945,0.9953044546016347,0.022682880303802166,-4.209101833999737,4.98341329372688,0.672299524131819,0.03471105656025991,77.04637304770681,0.23092013531095135,1.6725407864552617,0.42764560013894515,-2.07382538834521,2.4005048099314683,-0.8489425166470661,0.09551900244456504,40.182063258683065,Right,False
Right_003,2.548150675140302e-06,1.0049501973277477e-05,6.759383017319517e-12,6.803927157937476e-05,6.709173016452301e-05,-1.3500436622409748,2.0341073942889675e-07,51.00000000000106,2.5526541087277857e-11,0.3002881201145805,1.3677461532990882,0.11890897413251633,1.0171674668187864,0.20968765973819958,-1.3554173675552743,2.0521795395338485,0.19723907192923162,0.0562255913944196,46.0726529195152,0.2690323383015516,3.1288736586605466,0.7129169576849087,5.069836982219626,4.989860473978662,-0.8176786662194679,0.07419626960304251,64.1759209827848,Right,False
Right_004,4.352540080822233e-06,1.0265140402155447e-05,1.7293892373039312e-11,7.016021826362276e-05,6.939959653301948e-05,-0.761377779850358,2.4675759443956926e-07,59.0000000000018,3.142652008183584e-11,0.8039919346059979,1.2453502947557384,0.4305708421541003,2.187832783732116,0.7486917799953178,0.7603344195150452,0.025676101524390343,-0.8237759247741856,0.09728633785940703,41.19356801260135,0.57131732056512,2.015074495518021,1.196495264030444,-2.1187574622373226,2.3181400585527667,-1.0582778023270907,0.05313953569404143,87.12274915204895,Right,False
Right_005,4.20738884722212e-06,1.331922341730916e-05,3.229848662986003e-11,5.069659082476236e-05,5.0772744339077104e-05,-1.305769940555163,2.94071951441916e-07,59.00000000000255,3.3875499949619005e-11,0.4659589130183426,1.596107863628717,0.07307591746747177,1.2273365011279083,0.05494772483390192,-3.746837853752594,4.433839122683958,0.942922546847071,0.07069794236259194,47.117311274211715,0.4309718722563426,2.927543475657571,1.1619621926096386,2.4390793548944782,2.244466512113788,-0.7093064013590147,0.12575628398959243,42.33080474295881,Right,False
Right_006,3.710003367308126e-06,1.129012488272651e-05,2.8048431314860037e-11,2.6814337861882488e-05,2.733025678245691e-05,-0.9621939622307507,5.307424802810177e-07,34.00000000000479,2.4671972492900853e-11,0.6786218704319243,1.989398218955989,0.34255834148254316,0.07671435163080649,-0.11579718789581853,-11.416493630328487,12.14342836618153,-0.21899925527553954,0.25469712277220896,7.223479811910161,0.7330182829658035,5.1632180846812314,2.062208137729283,9.933945014787124,9.642861488726131,1.270477671763409,0.20406696835957414,32.659497354326795,Right,False
Right_007,3.069040497210263e-06,1.3828954571080834e-06,7.350039975511828e-12,-7.04047173851439e-05,6.930375850505691e-05,-0.905541651368825,3.0864158469569507e-07,38.00000000000181,2.604573192435721e-11,0.8222148576473456,1.7598550020340393,0.4611124122718808,0.7009458642378926,0.3710144043585467,-10.201076016020147,10.917556811874228,-0.6670256592940422,0.07112703341369957,42.1061061226547,0.760138936612306,3.389120208122304,1.2759350889997347,14.736457143671705,14.289588563641274,-1.0623207486121453,0.06213485918676071,63.12149617952765,Right,False
Right_008,3.761523995653939e-06,1.2020683111496023e-05,1.3182121059183015e-11,7.963784857604255e-05,7.859127339609307e-05,-1.2035980099030525,1.910736772760728e-07,72.00000000000131,3.56299093467055e-11,0.5270891115890395,2.513856135696868,0.2063011650137252,1.1439321685607944,0.37161220068133577,-2.5192162947240444,3.427913810017245,-0.10965520216878177,0.10038648344143088,31.155808859047216,1.0000034824273072,3.013532855496971,2.588800761051277,4.785030113362505,4.619273248749779,-1.5598200106638684,0.16960993671812943,30.428453420609056,Right,False
Right_009,4.187876015720465e-06,7.365942942582192e-06,2.6477889148035094e-11,-2.9134355407506826e-05,2.8796190934945016e-05,-0.9503818404427191,3.705397224227377e-07,46.00000000000316,2.3115365201773352e-11,0.34000327263806107,3.179239556209669,0.15410968785157036,1.006053432749106,0.05262544421677387,-5.32318702616155,6.042587099575971,0.32779127132632846,0.024051974520144067,98.02834227804611,1.0765554867248057,4.719258803429015,2.4662392046544293,18.760730683761935,18.349985368335318,-0.7937900541290852,0.20031812030428325,29.576123829535288,Right,False
Right_010,1.4608569915839125e-06,8.855519486685767e-06,9.225627689720185e-12,4.349939603256383e-05,4.366017117752109e-05,-1.3127113745989278,2.243041119074985e-07,58.00000000000146,2.2393132176704734e-11,0.7134419857854059,2.4144328014972434,0.22835598930345746,2.064939227115504,0.5389838957538304,-0.7199267599094791,1.3848661281967796,0.9900018564010331,0.5883545057843068,9.281934365557028,1.1097874657393205,4.206515619637068,2.908856468925467,3.3326561023066885,3.1542466532949667,-0.7741580067673142,0.1648070408276472,42.566567165864214,Right,False
Right_011,2.639180465444582e-06,1.7076323814167152e-06,7.636556024654746e-12,-6.710404763305188e-05,6.595269695584339e-05,-0.9969102914156633,3.5044487524320577e-07,35.00000000000215,2.6588135595995058e-11,0.46439543464514305,2.956224169784886,0.3088538618787992,0.7336041900960564,0.09973633493353215,-7.7318041675251195,8.488124424372444,0.003918442276809042,0.04741909385960046,47.0528117348112,1.2321837768093975,4.849780049948831,3.0464831054410744,14.042509333293975,13.72572003026263,-0.9148898414900484,0.18570933552793734,33.564227765615676,Right,False
Right_012,1.928660762502436e-06,3.9124344403699726e-06,1.130974797666043e-11,-3.859272688489727e-05,3.850290474513487e-05,-0.8590230306783084,4.273678362915385e-07,32.00000000000292,1.7644055607259145e-11,0.2492736802629745,1.58476786603817,-0.07273045004305528,0.912549889353488,-0.03547165171613817,-0.1873782237394649,0.9184425579999465,0.5177761318947001,0.08592881372320306,26.095812354760003,0.8955679083157346,3.2831537468542136,1.8729086522501368,2.994983354549489,2.8050769903383297,-0.8084534258324245,0.09864865618564941,52.252407897828036,Right,False
Right_013,-9.407687853982208e-07,3.610211926717072e-06,-6.016468448561926e-12,-1.0120627267159346e-05,9.507233075112669e-06,-0.9361218189019955,1.983349566639158e-07,45.00000000000088,8.963854642051655e-12,0.32082474876405265,2.7671212210109934,0.19129983528962136,1.2121135358801463,0.24687015243212257,-0.38257150297497644,1.1950322875517614,-0.9254087321890911,0.03641481654789524,63.04175638616104,0.8885599385341032,4.097626152958052,2.729335712718276,9.9078116235498,9.628021351332071,-0.9722305560576601,0.08796241730356243,67.25870300269736,Right,False
Right_014,1.977739774595665e-06,9.497715480110251e-06,1.8724038777598346e-11,-2.5219758802723892e-05,2.411868459453903e-05,-0.7827542917360737,5.5799262651617e-07,35.00000000000545,2.94891813285954e-11,0.28101818547375,2.4846966465039064,-0.03125148954612572,1.242860162746164,-0.013970649243603084,1.9983506304268004,1.1719335082875615,0.06752087371573934,0.03436704575990023,71.04191645795122,1.1019688319874412,3.4020789185517746,2.864125784977853,-1.6941532453302393,1.7359675477190653,-0.8156652095300609,0.2238438926222062,27.668164708643882,Right,False
Right_015,2.170271208733222e-06,9.21182600122819e-06,9.644824553743184e-12,3.758428985199047e-05,3.735408672668879e-05,-0.4779842574841737,3.7890674307646197e-07,33.00000000000237,1.3471697756157755e-11,0.3068492578867576,2.2139040575469378,-0.21295129037301508,1.4473043901884566,-0.22562955354698025,0.7894612400886549,0.03329122120800492,0.4202827060551635,0.0996980071230605,24.11898138296065,1.0273195767335288,3.5382665280302463,2.6327345604024384,5.648032927675056,5.3067971595709915,-1.0331694885201328,0.1531234277634642,34.39628588168086,Right,False
Right_016,2.4048718470177196e-06,1.0237912748642393e-05,1.0949261284433025e-11,4.872331863648556e-05,4.85939538511724e-05,-0.8611543053149178,4.104638496874988e-07,32.00000000000269,1.908633930598906e-11,0.6392470376460707,0.9474090376961842,0.19830601605993714,1.8581405686463186,0.39182020301757,0.5624807841368633,0.28475529588018694,-0.7882217154034121,0.04769749535409672,69.07844467061487,0.3726032249720722,2.326927346751922,0.7226762702278279,1.1937575727075285,0.7570583575515571,-0.9796002745653913,0.09134595961186665,41.17069838818855,Right,False
Right_017,1.4451519444382158e-06,5.3552309514277865e-06,7.700399602799285e-12,6.5525862187244405e-06,6.174884286833087e-06,-0.8676789123324786,2.770566748641383e-07,39.00000000000149,7.792720622864708e-12,0.3394428187944925,2.5022859060376756,0.2539520392606131,1.2754578244565853,0.2859903387341287,-1.741435630899101,2.3807063215978927,-0.514495155457138,0.2488769700206581,11.335550683182811,0.8200926214778064,4.48400429171533,1.571124692792444,16.862091998885536,16.503787960558316,-0.8462455772119588,0.10544909403202819,50.27721928050953,Right,False
Right_018,5.2769517399508605e-06,9.746673470427324e-06,5.480629653915717e-12,9.309734652974967e-05,9.271181223492475e-05,-0.18126972322193913,1.3121315904228348e-07,76.00000000000065,3.347564559828663e-11,0.7266434549869124,0.9794983797098373,0.42380433514463955,2.4585615038968163,0.3586824560714929,9.915593377511861,9.132539879047165,-0.7278385408376851,0.11754744360391314,28.192779975984756,0.6486614343824184,1.3676558305490882,0.9342765146753381,-6.1010075281395295,6.432498967031011,-1.3391651278905798,0.08692650806631509,38.143297950096645,Right,False
Right_019,4.537813071940297e-07,1.1076181199493107e-06,-8.889133120663304e-13,-2.851023422831925e-05,2.8340345338887867e-05,-1.4768129034325193,7.308371534019905e-08,76.0000000000002,6.391262463625253e-12,0.7427880330048507,2.5844967159014027,0.40867383646974054,2.0473701345708544,0.17237537538916184,11.852340448026768,11.077087076685663,-0.7883649935326869,0.11622639671019729,22.148095864914488,0.6538276088719484,4.860957101172335,1.8137584011998238,16.15800993274247,15.635249874623709,-0.5496522012065208,0.11906195387225205,46.324894868607124,Right,False
Right_020,4.432987694671881e-06,9.434658984097501e-06,3.578731777365547e-11,1.3082953486905342e-06,1.618105284411915e-06,-0.7007126426076362,5.72661549067005e-07,37.00000000000607,2.7257832356613256e-11,0.6970753770300292,2.944105692416648,0.26344209391048135,2.271455289888674,0.5140938648154606,-1.4493121289007895,2.2014493874613392,0.02355172711708642,0.07171164711827549,56.14380704229503,1.464595652917664,4.17693051790906,3.6761168299287506,4.749998293593285,4.5035461741016185,-1.2464287596093564,0.17422931806936623,37.557384971152615,Right,False
Right_021,4.04802746586271e-06,9.945355896942095e-06,3.0076503834858657e-11,-7.999838885095516e-06,7.6183878637027344e-06,-0.9929213066612954,4.0989540865704743e-07,44.000000000003695,2.405921572745049e-11,0.3765291992890975,3.9200309854094635,0.2528492913017931,1.7742977579883927,0.3158012589551419,4.628084719927136,3.816683173762978,-0.5481374564102452,0.07916218373698289,33.10323826006656,1.420569682275687,5.2752397336266865,4.114219699578284,14.433465792978405,14.082561763221776,-1.114277602122441,0.18082299403979718,38.616245328495594,Right,False
Right_022,2.535887185687326e-06,3.0811174333377917e-06,1.0098124982003144e-11,-4.12221241083729e-05,4.061834913859673e-05,-1.199037533850046,2.723945590055105e-07,40.000000000001485,1.4580420959239115e-11,0.2675032800863109,1.8216030818938131,0.010102137436947656,0.8986340533178686,-0.0014473059111987374,-3.1580165743461617,3.774914474427648,0.06270833611968252,0.08469540132484371,26.093086406934876,0.930874686931139,3.1322888673918627,2.0732111176518107,6.014808500472397,5.812321391800572,-1.2065972703749526,0.09083003149100961,55.226411582027396,Right,False
Right_023,-2.122401691224062e-07,6.4353485101848675e-06,-1.996573901440917e-12,3.407126690962665e-05,3.3992154704495216e-05,-1.1163345298557612,9.056748175276598e-08,73.0000000000003,9.279003972995152e-12,0.6326506410839688,1.1732059772603942,0.02080408287029567,1.5034120276372733,0.14846514339682904,1.1165875536093468,0.41445447845759775,-0.31265159154672517,0.033130646516824507,101.05541560437862,-0.10833493611775225,1.8714976574022966,-0.3654117081865227,-2.2983985477663125,2.473922529807952,-1.016033007306152,0.08672061667602615,40.150127578510535,Right,False
Right_024,1.868554420217423e-06,7.1897229015413234e-06,9.19787025622345e-12,9.256352773084762e-06,9.715473381662538e-06,-0.5645592555967474,3.412858762614213e-07,31.000000000001805,7.8970427710639e-12,0.2948120589731611,2.771394901285149,0.02538470411671423,1.0892966947000924,0.0592228245544531,-2.0508557615044314,2.8807063464596325,-0.3615202340370236,0.08715496743508654,27.10235184455654,1.1682103391198353,4.151427575634997,3.1010712170964214,10.093133026039578,9.774968869332666,-0.958177937125575,0.13131008074127254,43.369125903983964,Right,False
Right_025,3.779264556207203e-06,-1.5447672789434786e-06,1.4095842872195258e-12,-7.761334591965561e-05,7.680092206560851e-05,-0.7154875050511604,1.808800657724576e-07,37.000000000000604,2.316174650698631e-11,0.47922919687066673,2.0185523095041837,0.3031471310108807,1.7377814098248314,0.37358866195305795,2.8765614725920936,2.11301549736729,-0.8196763519936408,0.07769883828182812,38.114532478769554,0.9729528382448349,3.2827685128431385,2.2572395160700247,7.487122208456463,7.263994568470525,-1.1806990363151877,0.11238969442818617,46.28961151557989,Right,False
Right_026,1.5288443545568639e-06,2.624058336173595e-06,9.413050815212304e-14,-6.789139940638923e-05,6.672741986594347e-05,-1.2215380161983218,3.446728442721524e-07,35.00000000000208,3.1814641722763925e-11,0.6051508049755472,2.423593489328614,0.05910007984149701,2.320233117863286,0.09862080010612906,3.94158839494843,3.3711676508462256,0.034172763560649244,0.035970119865498223,101.0653182797419,0.7619791908436392,4.092666437130489,2.410113776509063,8.266541682822345,8.001825831612537,-0.7495562023173576,0.139958367356451,43.419106959409135,Right,False
